abs_depth_change_m_count,abs_depth_change_m_max,abs_depth_change_m_mean,abs_depth_change_m_median,abs_depth_change_m_p90,abs_depth_change_m_std,abs_depth_change_m_variance,abs_distance_change_m_count,abs_distance_change_m_max,abs_distance_change_m_mean,abs_distance_change_m_median,abs_distance_change_m_p90,abs_distance_change_m_std,abs_distance_change_m_variance,camera_id,confidence_threshold,distance_bin_end_m,distance_bin_start_m,lateral_change_m_count,lateral_change_m_max,lateral_change_m_mean,lateral_change_m_median,lateral_change_m_p90,lateral_change_m_std,lateral_change_m_variance,matched_predictions,model,model_score_count,model_score_max,model_score_mean,model_score_median,model_score_p90,model_score_std,model_score_variance,normalized_center_change_count,normalized_center_change_max,normalized_center_change_mean,normalized_center_change_median,normalized_center_change_p90,normalized_center_change_std,normalized_center_change_variance,projected_center_change_px_count,projected_center_change_px_max,projected_center_change_px_mean,projected_center_change_px_median,projected_center_change_px_p90,projected_center_change_px_std,projected_center_change_px_variance,relative_translation_change_count,relative_translation_change_max,relative_translation_change_mean,relative_translation_change_median,relative_translation_change_p90,relative_translation_change_std,relative_translation_change_variance,rotation_change_deg_count,rotation_change_deg_max,rotation_change_deg_mean,rotation_change_deg_median,rotation_change_deg_p90,rotation_change_deg_std,rotation_change_deg_variance,translation_change_m_count,translation_change_m_max,translation_change_m_mean,translation_change_m_median,translation_change_m_p90,translation_change_m_std,translation_change_m_variance
19,14.436345156249999,6.335362918421052,6.426643012499994,9.229072459999998,2.9480704655954653,8.691119470116263,19,14.554625234089514,6.401270294420716,6.499793951106646,9.328004333705206,2.970427461687148,8.823439305145154,front,0.0,50.0,40.0,19,1.8770422327484386,0.9565018570665602,0.8943416832239851,1.4397053659484296,0.376322495215682,0.14161862040535703,19,selector_camera_anchored,19,0.344060361,0.22851362054736843,0.22883828,0.3274365366,0.08235349415609429,0.006782097999717857,19,0.013783768074147497,0.006658626295676921,0.006565418763195941,0.009050224429551492,0.002511383540818732,6.307047289095232e-06,0,nan,nan,nan,nan,nan,nan,19,0.2913800489876548,0.14115786231998506,0.14892919158006102,0.2084982056472143,0.06131173716669634,0.003759129114398054,19,23.10243926464424,11.667311820190996,7.6156413362192055,20.450660840304124,7.353754633264304,54.077707206256214,19,14.557862103135339,6.408858217287601,6.508118167814938,9.332203956723111,2.9683317792832913,8.81099355190311
14,12.616717362499998,6.169172183482144,5.897850290624998,10.348888651875006,3.43632158175026,11.808306013202607,14,12.753323730220387,6.224262152332079,5.964783407559899,10.427137887904601,3.4661652790003954,12.014301741347888,front,0.0,60.0,50.0,14,1.9045370062088307,0.8962711483680289,0.903401952480331,1.3165501694224626,0.43367050510821464,0.18807010700081403,14,selector_camera_anchored,14,0.33257997,0.23082678047857144,0.253250249,0.3314838882,0.0978779714465854,0.009580097294498586,14,0.009805955006048554,0.006023611546650336,0.005602365348619767,0.008641800636013636,0.0018825936423804094,3.5441588223311367e-06,0,nan,nan,nan,nan,nan,nan,14,0.24848581116087992,0.11428300914835443,0.10419436397778883,0.19256952221887566,0.06471344950945061,0.0041878305474122145,14,168.1946859586246,21.460879718755695,6.7096739458604695,23.78034366224328,41.400595549296625,1714.0093118364396,14,12.75965588145808,6.237258549792456,5.968841132625657,10.4323963294124,3.457595885017667,11.954969304091106
11,12.456511037500007,5.120359024431821,3.8293187187500024,8.042311175000002,3.168635475566965,10.040250777021486,11,12.580639621539397,5.2134471459691065,3.9230493566231246,8.172039497747086,3.1987300900602182,10.23187418905665,front,0.0,70.0,60.0,11,1.776017895687933,1.0094019638619212,0.8789786517634424,1.6765102242457444,0.4414980919353225,0.19492056518253048,11,selector_camera_anchored,11,0.356516182,0.23947769602727273,0.241832301,0.292708725,0.0706517941588337,0.004991676017862207,11,0.005233300034569275,0.0039013483750446136,0.0035957390160774733,0.004912884368370765,0.0007022197731743219,4.93112609836996e-07,0,nan,nan,nan,nan,nan,nan,11,0.18637409722319917,0.07968677849882116,0.05904862224914851,0.1280260065072622,0.04824194006090131,0.0023272847808395946,11,20.791178064377615,8.25008926714301,5.650847048026279,20.168872406229344,5.935148425858744,35.22598683697352,11,12.582484126481674,5.222960590637544,3.9289038318626535,8.175015016474983,3.1926200642387483,10.19282287457983
10,13.260221412500002,5.707307126250001,4.95231315625,7.981470593749991,2.848265187359398,8.112614577523464,10,13.400320625392226,5.8879799435724625,5.130928055934817,8.293453090063773,2.8645207999969537,8.205479413615187,front,0.0,80.0,70.0,10,2.2594812744334707,1.4332158629500324,1.3727838202351017,1.9857449401334306,0.45606997411942735,0.2079998212932951,10,selector_camera_anchored,10,0.378172547,0.2371420264,0.2334210425,0.3731788367,0.08272631951412586,0.0068436439403532405,10,0.004753026123556968,0.003843345203894743,0.003991011719242027,0.004585098095031563,0.0007490963018132841,5.611452693903388e-07,0,nan,nan,nan,nan,nan,nan,10,0.1897530422728071,0.0788270960908152,0.0654745015500848,0.10994107202269505,0.04099666953604486,0.0016807269130476687,10,177.27955894471975,25.593780427515263,6.206518216554269,37.837459278194345,50.857214094947025,2586.4562254992784,10,13.403373442818896,5.895399910835165,5.139262744201869,8.299522006567557,2.862225818012467,8.192336633297137
2,11.946252262499996,7.1311094125000025,7.1311094125000025,10.983223692499998,4.815142849999994,23.185600665906062,2,12.513971626969436,7.478083171891669,7.478083171891669,11.506793935953883,5.035888455077767,25.360172531985544,front,0.0,90.0,80.0,2,3.738026107095551,2.2934692246473545,2.2934692246473545,3.449114730605912,1.4445568824481967,2.0867445866284533,2,selector_camera_anchored,2,0.220622763,0.16168833900000001,0.16168833900000001,0.2088358782,0.058934424,0.003473266332211776,2,0.004558938320738821,0.004358529390917782,0.004358529390917782,0.004518856534774613,0.00020040892982103875,4.016373915201403e-08,0,nan,nan,nan,nan,nan,nan,2,0.1523275269929115,0.09147620052934817,0.09147620052934817,0.14015726170019882,0.060851326463563324,0.003702883932375162,2,12.406494356554798,7.812128122710176,7.812128122710176,11.487621109785874,4.594366233844623,21.108201090691622,2,12.517419154786428,7.492033671392452,7.492033671392452,11.512342058107633,5.0253854833939755,25.2544992567069
1,17.289112200000005,17.289112200000005,17.289112200000005,17.289112200000005,0.0,0.0,1,17.42813421957584,17.42813421957584,17.42813421957584,17.42813421957584,0.0,0.0,front,0.0,100.0,90.0,1,2.2286255014593332,2.2286255014593332,2.2286255014593332,2.2286255014593332,0.0,0.0,1,selector_camera_anchored,1,0.0372562148,0.0372562148,0.0372562148,0.0372562148,0.0,0.0,1,0.004573587963144406,0.004573587963144406,0.004573587963144406,0.004573587963144406,0.0,0.0,0,nan,nan,nan,nan,nan,nan,1,0.1898762637180622,0.1898762637180622,0.1898762637180622,0.1898762637180622,0.0,0.0,1,47.511379236851454,47.511379236851454,47.511379236851454,47.511379236851454,0.0,0.0,1,17.43215914021966,17.43215914021966,17.43215914021966,17.43215914021966,0.0,0.0
2,13.966540999999978,12.476696624999988,12.476696624999988,13.66857212499998,1.48984437499999,2.2196362617191103,2,16.33407101589401,14.629187964160636,14.629187964160636,15.993094405547335,1.7048830517333755,2.9066262200877078,front,0.0,180.0,170.0,2,8.479703844876106,7.647902588019893,7.647902588019893,8.313343593504863,0.8318012568562123,0.6918933309075745,2,selector_camera_anchored,2,0.106162816,0.0708094629,0.0708094629,0.09909214538,0.03535335309999999,0.0012498595754132792,2,0.0031268631779987036,0.0028934163603876423,0.0028934163603876423,0.0030801738144764913,0.00023344681761106132,5.449741665273213e-08,0,nan,nan,nan,nan,nan,nan,2,0.09089104802959604,0.08309828842850106,0.08309828842850106,0.08933249610937705,0.007792759601094983,6.0727102200458033e-05,2,178.51408305997253,176.13675121757345,176.13675121757345,178.0386166914927,2.3773318423990872,5.651706688884638,2,16.339205757976334,14.634317871159542,14.634317871159542,15.998228180612976,1.7048878868167927,2.9066427066146288
4,24.804715625000014,10.2284154375,5.9863456249999984,19.273742262500008,8.453768250269595,71.46619762926625,4,30.238714546423466,12.453208391595716,7.2394726493440515,23.49956864354627,10.31266621783956,106.35108452056929,front,0.0,190.0,180.0,4,17.294867534362492,7.126808889158732,4.111393605967695,13.454469357798919,5.894565370074946,34.74590090208679,4,selector_camera_anchored,4,0.364303291,0.15425542250000002,0.1172071475,0.2943856033,0.12820111399828696,0.016435525630401765,4,0.0040251972510909435,0.002610533005007033,0.002846658798785042,0.003929676793624098,0.0013372460638542295,1.7882270352936301e-06,0,nan,nan,nan,nan,nan,nan,4,0.16751226773016542,0.06851301157642342,0.039616664089976224,0.1301028876288566,0.05742229833854506,0.0032973203464808742,4,176.68562604430676,121.84286232131615,153.084969539398,171.67645098163817,68.59446242329325,4705.200275140589,4,30.23882207144097,12.467042456188551,7.26290009100786,23.5053494037382,10.305185016855614,106.19683823162545
1,42.41718525,42.41718525,42.41718525,42.41718525,0.0,0.0,1,52.07928949947606,52.07928949947606,52.07928949947606,52.07928949947606,0.0,0.0,front,0.0,200.0,190.0,1,30.218940840612607,30.218940840612607,30.218940840612607,30.218940840612607,0.0,0.0,1,selector_camera_anchored,1,0.100690082,0.100690082,0.100690082,0.100690082,0.0,0.0,1,0.0030857308486943237,0.0030857308486943237,0.0030857308486943237,0.0030857308486943237,0.0,0.0,0,nan,nan,nan,nan,nan,nan,1,0.2640635364059311,0.2640635364059311,0.2640635364059311,0.2640635364059311,0.0,0.0,1,136.38813586543856,136.38813586543856,136.38813586543856,136.38813586543856,0.0,0.0,1,52.08072570597747,52.08072570597747,52.08072570597747,52.08072570597747,0.0,0.0
3,48.94485350000001,38.09444658333334,45.19513725,48.19491025000001,12.785317655384905,163.46434754909697,3,58.0939178324023,46.50801614939681,55.10051423599964,57.49523711312177,14.320520922073934,205.07731947955725,front,0.0,210.0,200.0,3,31.520512622589653,26.591009422173972,31.293852038620507,31.475180505795823,6.8117255868978575,46.39960547119896,3,selector_camera_anchored,3,0.252335429,0.14310882493333332,0.123385683,0.2265454798,0.08232116596500119,0.0067767743658372695,3,0.002467197963492686,0.0016621043201002679,0.0023519959866730262,0.0024441575681287543,0.0010581599380133254,1.1197024544163644e-06,0,nan,nan,nan,nan,nan,nan,3,0.2818259391569565,0.22728542137315522,0.27270708308192926,0.28000216794195104,0.07078190155074313,0.005010077587139092,3,159.00035529287047,149.56506558099193,146.250428325809,156.45036989945817,6.7693894007308435,45.82463285872709,3,58.09392274198339,46.50889526602762,55.1012082175806,57.49537983710283,14.319750582134844,205.05525673455122
3,48.829337499999994,41.83271429166667,45.235560375000006,48.110582074999996,7.498467828709267,56.22701977818787,3,60.09527965999936,51.50403292419076,56.726964549732315,59.42161663794595,9.864415154818174,97.30668634660644,front,0.0,220.0,210.0,3,35.033785534545174,30.02325041589862,34.231798256004964,34.87338807883713,6.5270929644067,42.60294256600744,3,selector_camera_anchored,3,0.443069577,0.2093021793333333,0.101398423,0.37473534620000004,0.16546104582083646,0.027377357684124942,3,0.003831919487688894,0.0033880936358777515,0.0036462887543321147,0.0037947933410175383,0.000502155204633677,2.5215984954068997e-07,0,nan,nan,nan,nan,nan,nan,3,0.27794084964691546,0.2372454711258428,0.25999431246258936,0.27435154221005026,0.04545617907576908,0.0020662642161683865,3,137.99525426346673,92.98747585400349,135.36227819814,137.46865905040139,61.79816450947219,3819.013136739788,3,60.09717405643474,51.506517775816576,56.728052445682415,59.42334973428427,9.86306947646907,97.28013949765585
1,38.67516237500001,38.67516237500001,38.67516237500001,38.67516237500001,0.0,0.0,1,45.98101473637587,45.98101473637587,45.98101473637587,45.98101473637587,0.0,0.0,front,0.0,230.0,220.0,1,24.869561010236463,24.869561010236463,24.869561010236463,24.869561010236463,0.0,0.0,1,selector_camera_anchored,1,0.0055433847,0.0055433847,0.0055433847,0.0055433847,0.0,0.0,1,0.0006318071565680438,0.0006318071565680438,0.0006318071565680438,0.0006318071565680438,0.0,0.0,0,nan,nan,nan,nan,nan,nan,1,0.20551426999421166,0.20551426999421166,0.20551426999421166,0.20551426999421166,0.0,0.0,1,143.44881305385903,143.44881305385903,143.44881305385903,143.44881305385903,0.0,0.0,1,45.98111840282368,45.98111840282368,45.98111840282368,45.98111840282368,0.0,0.0
1,54.88730062500001,54.88730062500001,54.88730062500001,54.88730062500001,0.0,0.0,1,70.9971883978117,70.9971883978117,70.9971883978117,70.9971883978117,0.0,0.0,front,0.0,240.0,230.0,1,45.03531785547984,45.03531785547984,45.03531785547984,45.03531785547984,0.0,0.0,1,selector_camera_anchored,1,0.17491813,0.17491813,0.17491813,0.17491813,0.0,0.0,1,0.0034244605441287393,0.0034244605441287393,0.0034244605441287393,0.0034244605441287393,0.0,0.0,0,nan,nan,nan,nan,nan,nan,1,0.30568884540837626,0.30568884540837626,0.30568884540837626,0.30568884540837626,0.0,0.0,1,137.0005580691325,137.0005580691325,137.0005580691325,137.0005580691325,0.0,0.0,1,70.998560719519,70.998560719519,70.998560719519,70.998560719519,0.0,0.0
3,0.509871955625,0.3002071356250002,0.33928761406250096,0.47575508731250016,0.18917438518934282,0.03578694801176585,3,0.6078563696388848,0.39948850399512636,0.5165785877678264,0.5896008132646731,0.233130958897354,0.05435004399639976,front,0.0,10.0,0.0,3,0.4893822254980115,0.42531246821581287,0.4392393456117959,0.4793536495207684,0.05882847024280088,0.0034607889111081085,3,translation_cascade_camera_anchored,3,0.147111267,0.0809218586,0.0596127249,0.12961155858,0.0477819911003226,0.002283118673511308,3,0.055316579097703794,0.03713162866603961,0.039652407575938936,0.05218374479335082,0.015976795424205693,0.00025525799202692003,0,nan,nan,nan,nan,nan,nan,3,0.0681277854567884,0.05878135437585121,0.0613775142054998,0.06677773120653067,0.008882966799243653,7.890709915646503e-05,3,48.36092970194967,25.88547159422445,16.412646523615372,41.97127306628281,15.957747312495533,254.64969928945843,3,0.6169260080097138,0.5515540063296293,0.5954922734088254,0.612639261089536,0.07778775562132709,0.0060509349246033045
82,6.4232185125,0.8809682976028965,0.6918464720312505,1.4979967850937508,1.0368455471320794,1.0750486886076214,82,8.804965008328066,1.078826444989308,0.843307582656954,1.6950499387787514,1.3141747564449844,1.7270552904772338,front,0.0,20.0,10.0,82,6.047763357713633,0.7401175276191841,0.5807746932184616,1.2010286326519888,0.8091921964596226,0.6547920108111485,82,translation_cascade_camera_anchored,82,0.168428525,0.06683900756195121,0.0647647567,0.08886815908000001,0.025003565668659418,0.0006251782961469638,82,0.17437149872118438,0.03628058187744222,0.027800562963834735,0.07123553983563105,0.027784937067862205,0.0007720027278650631,0,nan,nan,nan,nan,nan,nan,82,0.6122942801850246,0.09107012591256057,0.07287505110746964,0.1376203701211386,0.09339455404061664,0.008722542724445661,82,177.32498879418472,21.972067373541282,14.002177767239349,39.693253651330636,34.186042645758185,1168.6855117775974,82,8.82231135758801,1.181845383207231,0.9329809599318775,1.7592216254553645,1.2872300826507288,1.6569612856810023
36,6.919016606249997,3.538461515277777,3.4205073484375017,5.912362599999998,1.7263258562889887,2.98020096209191,36,7.039124141100356,3.594217111646225,3.627847253186836,6.026000782348591,1.773334274706345,3.1447144498482786,front,0.0,30.0,20.0,36,1.7153032428949457,0.8422106279090154,0.7368053263254792,1.428023080651561,0.3653328913311707,0.13346812148839296,36,translation_cascade_camera_anchored,36,0.270642191,0.16772617835000003,0.1609581635,0.23058231899999998,0.04690136320996158,0.0021997378709527377,36,0.036887648408590476,0.024583924073307815,0.02321610038461426,0.03214204064988892,0.005555411968134679,3.0862602135694025e-05,0,nan,nan,nan,nan,nan,nan,36,0.24747571818886696,0.14446676081166143,0.14664684442407044,0.21976937110924177,0.05768448977750492,0.00332750036089107,36,23.708990509669093,16.988819461987887,18.873029501326144,22.236514838619062,5.796243905061526,33.596443406962884,36,7.054349517551528,3.6534831430839745,3.6561108968066183,6.0488242110671795,1.7308260003958673,2.9957586436463552
20,10.253823831250003,5.69093114890625,5.6673007640624995,8.760070194375,2.286213385366941,5.226771643430969,20,10.380729387564248,5.805411280350048,5.741703941164351,8.84153999749012,2.2699414408068384,5.152634144692224,front,0.0,40.0,30.0,20,3.3792393807357555,1.0279944528078502,1.0080334588183764,1.337057051289967,0.6296424263124607,0.3964495850126425,20,translation_cascade_camera_anchored,20,0.311402947,0.15582087747,0.16551248000000002,0.2706408532,0.07086790501162936,0.005022259960737322,20,0.025289403436843903,0.015208771166454377,0.01572436971090664,0.01893871553701681,0.003967497350787819,1.5741035228508367e-05,0,nan,nan,nan,nan,nan,nan,20,0.27587614293662754,0.16583597477053758,0.1667630082996493,0.23811869096973476,0.06084757803737366,0.003702427753014277,20,179.3803036899634,36.57479979274292,19.27852296230418,62.09975277513874,47.96169210097084,2300.323909188329,20,10.387556294433313,5.829373944036259,5.7562731216875935,8.854665133190164,2.2550145422213728,5.085090585629867
19,14.267619556250004,6.41783551381579,5.502714099999999,9.303251923749997,2.839877843095654,8.064906163705626,19,14.386299404001548,6.478718697601207,5.566433934787092,9.422488394942263,2.8648144092448864,8.207161599417129,front,0.0,50.0,40.0,19,1.864563175603916,0.960023724887203,0.9056280580383562,1.5026792301210727,0.37964998461826227,0.14413411082064678,19,translation_cascade_camera_anchored,19,0.344060361,0.22851362054736843,0.22883828,0.3274365366,0.08235349415609429,0.006782097999717857,19,0.019818223085307105,0.007463743540759968,0.007082981179425685,0.011363749207617502,0.004100881522498232,1.6817229261567415e-05,0,nan,nan,nan,nan,nan,nan,19,0.2879990002432074,0.14262964528587246,0.13042888451473464,0.20907586153172947,0.0576836768160959,0.0033274065710237996,19,23.102439179374517,11.667311824743688,7.615641313812556,20.45066083876122,7.353754619505054,54.07770700389192,19,14.388938933698542,6.492111433232785,5.578477892217942,9.425717175439917,2.85863387787872,8.171787647755929
14,12.849257062500001,5.258242504910713,4.359082556249998,8.750091148125001,3.275897040362987,10.731501419058977,14,12.986644030914768,5.315522381439158,4.41433312608995,8.827916336313471,3.3078323493981427,10.941754851724836,front,0.0,60.0,50.0,14,1.924659932259638,0.8889220336880816,0.8520958412527901,1.3143188346442358,0.4447525244059578,0.1978048079654721,14,translation_cascade_camera_anchored,14,0.33257997,0.23082678047857144,0.253250249,0.3314838882,0.0978779714465854,0.009580097294498586,14,0.012079476031846819,0.007760192603828374,0.0073421792695724415,0.010912586137006939,0.002344913059313379,5.49861725573843e-06,0,nan,nan,nan,nan,nan,nan,14,0.2530222940024572,0.09818411231314349,0.08554183283351384,0.15318796856401817,0.061339525098642315,0.0037625373393269704,14,168.1946859586246,21.46087977627244,6.709673944640086,23.78034367831958,41.4005955480691,1714.009311734799,14,12.992602622763918,5.350985846189583,4.4331656355173905,8.832427319829554,3.2765154239418837,10.735553323329063
11,11.884360537500001,5.283505751704546,4.103528349999998,7.983037275000001,2.679716503912973,7.180880541343568,11,12.009491245637435,5.381231216631041,4.331802642283229,8.136259534163507,2.6987480776865365,7.283241186816775,front,0.0,70.0,60.0,11,1.7396459159213817,1.046615732458021,0.984863314487308,1.598693664650296,0.42262265716098996,0.17860991034581564,11,translation_cascade_camera_anchored,11,0.356516182,0.23947769602727273,0.241832301,0.292708725,0.0706517941588337,0.004991676017862207,11,0.012583290335566892,0.005092663835689002,0.004370030878803631,0.007783182764093948,0.002717614456610985,7.385428334781018e-06,0,nan,nan,nan,nan,nan,nan,11,0.17790933585629537,0.08240018512344979,0.0663236092038544,0.12750110824396974,0.040587025002492685,0.0016473065985529662,11,20.791178065062816,8.250089264617806,5.6508470460285745,20.16887237912292,5.935148421367624,35.225986783662606,11,12.011011335356788,5.397162516145042,4.403948949822953,8.141497988945938,2.6909040759068237,7.240964745731957
10,13.716742812500001,5.216199976250001,4.4918859,7.363855819999998,3.161701677695603,9.99635749874319,10,13.864053175188303,5.40537969904968,4.66776151729789,7.630775876176575,3.168934231131705,10.04214416123829,front,0.0,80.0,70.0,10,2.038337455197106,1.4243006141296735,1.3852607961361127,2.0181940428354905,0.4238576398841701,0.17965529888817883,10,translation_cascade_camera_anchored,10,0.378172547,0.2371420264,0.2334210425,0.3731788367,0.08272631951412586,0.0068436439403532405,10,0.010381988231854138,0.005233731601190869,0.004883062576636557,0.007182070649721591,0.002106391764403118,4.43688626514528e-06,0,nan,nan,nan,nan,nan,nan,10,0.19632184302421812,0.07243523181302787,0.05936859289972621,0.1002365197900617,0.04490851005060078,0.002016774274964911,10,177.27955897809557,25.593780422517117,6.206518218390926,37.8374592055306,50.85721410541505,2586.456226564028,10,13.867366475489492,5.426299645494796,4.677961568251286,7.634709654283692,3.157318385366781,9.9686593865751
2,11.9462543625,8.3182504125,8.3182504125,11.2206535725,3.62800395,13.162412661215603,2,12.513973588886913,8.647619426072296,8.647619426072296,11.740702756323989,3.8663541628146163,14.948694512313912,front,0.0,90.0,80.0,2,3.738025907372272,2.3637262472091156,2.3637262472091156,3.4631659753396407,1.3742996601631563,1.8886995559245672,2,translation_cascade_camera_anchored,2,0.220622763,0.16168833900000001,0.16168833900000001,0.2088358782,0.058934424,0.003473266332211776,2,0.004580495019187772,0.004369302576294731,0.004369302576294731,0.004538256530609164,0.0002111924428930415,4.460224793513059e-08,0,nan,nan,nan,nan,nan,nan,2,0.1523275506564319,0.10592065082193106,0.10592065082193106,0.14304617068953174,0.04640689983450083,0.002153600352249393,2,12.406494358528287,7.812128121587399,7.812128121587399,11.48762111114011,4.594366236940887,21.108201119142368,2,12.517421099321401,8.655446707967826,8.655446707967826,11.745026221050686,3.8619743913535762,14.914846199470826
1,29.085884199999995,29.085884199999995,29.085884199999995,29.085884199999995,0.0,0.0,1,29.33632321517328,29.33632321517328,29.33632321517328,29.33632321517328,0.0,0.0,front,0.0,100.0,90.0,1,3.874265826211962,3.874265826211962,3.874265826211962,3.874265826211962,0.0,0.0,1,translation_cascade_camera_anchored,1,0.0372562148,0.0372562148,0.0372562148,0.0372562148,0.0,0.0,1,0.008226722935714352,0.008226722935714352,0.008226722935714352,0.008226722935714352,0.0,0.0,0,nan,nan,nan,nan,nan,nan,1,0.3196102632411076,0.3196102632411076,0.3196102632411076,0.3196102632411076,0.0,0.0,1,47.511379271179145,47.511379271179145,47.511379271179145,47.511379271179145,0.0,0.0,1,29.342777567707582,29.342777567707582,29.342777567707582,29.342777567707582,0.0,0.0
2,14.234084999999993,10.270074124999994,10.270074124999994,13.441282824999993,3.9640108749999996,15.713382217118262,2,17.02473724380164,13.212444926179984,13.212444926179984,16.262278780277306,3.8122923176216545,14.533572714997087,front,0.0,180.0,170.0,2,9.345952715933098,8.515453195372109,8.515453195372109,9.1798528118209,0.8304995205609891,0.6897294536520326,2,translation_cascade_camera_anchored,2,0.106162816,0.0708094629,0.0708094629,0.09909214538,0.03535335309999999,0.0012498595754132792,2,0.026731050096144394,0.014722279748200602,0.014722279748200602,0.024329296026555636,0.012008770347943792,0.00014421056526965406,0,nan,nan,nan,nan,nan,nan,2,0.09472317033452937,0.07631173279432471,0.07631173279432471,0.09104088282648844,0.018411437540204658,0.0003389810322968574,2,178.51408306000047,176.13675122881935,176.13675122881935,178.03861669376425,2.377331831181124,5.651706635546995,2,17.028094666041824,13.484584192782478,13.484584192782478,16.319392571389955,3.5435104732593468,12.55646647409868
4,26.09178662500001,12.689005937499996,12.035367687499985,22.788895000000004,9.291877859892805,86.3389941631661,4,31.63715921718949,16.252868272110547,15.72112887719851,28.41245755341664,11.132428448932895,123.93096317061045,front,0.0,190.0,180.0,4,17.89349836528221,10.287536533779956,10.29830649279303,17.02836754855735,6.332943113980558,40.10616848491376,4,translation_cascade_camera_anchored,4,0.364303291,0.15425542250000002,0.1172071475,0.2943856033,0.12820111399828696,0.016435525630401765,4,0.033379502468015444,0.013879176107335287,0.010118659042193933,0.02782284234481377,0.012216368353143894,0.00014923965573969566,0,nan,nan,nan,nan,nan,nan,4,0.17526282550602854,0.0903346581623416,0.08555206529418247,0.15683863045550134,0.06028999531132062,0.0036348835346390624,4,176.6856260417793,121.84286232235551,153.08496954274042,171.67645097986895,68.59446242338105,4705.200275152633,4,31.63792997389189,16.556246269588268,15.930806984700213,28.530020521215306,10.916966232639538,119.18015172459192
1,36.539101250000016,36.539101250000016,36.539101250000016,36.539101250000016,0.0,0.0,1,46.6321832880146,46.6321832880146,46.6321832880146,46.6321832880146,0.0,0.0,front,0.0,200.0,190.0,1,29.09503290740616,29.09503290740616,29.09503290740616,29.09503290740616,0.0,0.0,1,translation_cascade_camera_anchored,1,0.100690082,0.100690082,0.100690082,0.100690082,0.0,0.0,1,0.023090281034460893,0.023090281034460893,0.023090281034460893,0.023090281034460893,0.0,0.0,0,nan,nan,nan,nan,nan,nan,1,0.23682178160627423,0.23682178160627423,0.23682178160627423,0.23682178160627423,0.0,0.0,1,136.38813587608124,136.38813587608124,136.38813587608124,136.38813587608124,0.0,0.0,1,46.70788862751987,46.70788862751987,46.70788862751987,46.70788862751987,0.0,0.0
3,44.335466249999996,32.51691358333333,28.2667055,41.1217141,8.466055665981193,71.67409853949226,3,54.45385139325387,42.62373356744225,39.572522919282505,51.4775856984596,8.685827257201948,75.44359514195233,front,0.0,210.0,200.0,3,31.62049778889296,28.112105129831367,29.799728697133702,31.256343970541106,3.748576484467528,14.05182565990293,3,translation_cascade_camera_anchored,3,0.252335429,0.14310882493333332,0.123385683,0.2265454798,0.08232116596500119,0.0067767743658372695,3,0.08067909437415653,0.032542627624479584,0.012751062544169633,0.06709348800815916,0.03421626772027687,0.001170752976705661,0,nan,nan,nan,nan,nan,nan,3,0.2695153392807564,0.21085822195916318,0.19925614483203274,0.2554635003910117,0.04392964987281954,0.001929814137948514,3,159.00035531344997,149.56506559848663,146.25042835332928,156.45036992142585,6.769389404479059,45.824632909473344,3,54.45630769729319,43.13523605419078,41.07347648113688,51.77974145406193,8.527453228560942,72.71745856529445
3,46.27470650000001,40.744873625000004,42.90285937500002,45.60033707500001,5.607688452280821,31.446169777843675,3,57.45500786718125,50.11047263165434,53.79461276165094,56.72292884607519,7.940335144930451,63.04892221381768,front,0.0,220.0,210.0,3,34.05954342599666,29.12401748606418,32.45494283025312,33.73862330684795,5.88185619185698,34.596232261686296,3,translation_cascade_camera_anchored,3,0.443069577,0.2093021793333333,0.101398423,0.37473534620000004,0.16546104582083646,0.027377357684124942,3,0.004455262993994909,0.0038318603431574984,0.0044323073686042295,0.0044506718689167725,0.0008654431476763288,7.489918418599119e-07,0,nan,nan,nan,nan,nan,nan,3,0.26573420917582724,0.23083749838895126,0.2465548986315764,0.26189834706697707,0.0366360720667323,0.0013422017764788026,3,137.9952542579264,92.9874754575003,135.36227701417076,137.46865880917528,61.79816423751255,3819.013103126575,3,57.45781896355356,50.11356747483029,53.795712251684385,56.725397621179724,7.938883941144085,63.02587823095544
1,38.198592375000004,38.198592375000004,38.198592375000004,38.198592375000004,0.0,0.0,1,45.40770078255062,45.40770078255062,45.40770078255062,45.40770078255062,0.0,0.0,front,0.0,230.0,220.0,1,24.550913746701372,24.550913746701372,24.550913746701372,24.550913746701372,0.0,0.0,1,translation_cascade_camera_anchored,1,0.0055433847,0.0055433847,0.0055433847,0.0055433847,0.0,0.0,1,0.000900177155710185,0.000900177155710185,0.000900177155710185,0.000900177155710185,0.0,0.0,0,nan,nan,nan,nan,nan,nan,1,0.2029523698567757,0.2029523698567757,0.2029523698567757,0.2029523698567757,0.0,0.0,1,143.4488130417004,143.4488130417004,143.4488130417004,143.4488130417004,0.0,0.0,1,45.407926898608565,45.407926898608565,45.407926898608565,45.407926898608565,0.0,0.0
